Country,DevType,YearsCodePro,Salary,Count
Canada,Database administrator,1,28257.333333333332,6
Canada,Database administrator,10,80537.6,10
Canada,Database administrator,11,71631.16666666667,6
Canada,Database administrator,12,203082.625,8
Canada,Database administrator,13,95423.0,2
Canada,Database administrator,14,54773.0,4
Canada,Database administrator,15,508215.75,4
Canada,Database administrator,16,46313.333333333336,3
Canada,Database administrator,17,526680.5,2
Canada,Database administrator,18,79184.09090909091,11
Canada,Database administrator,19,119597.0,3
Canada,Database administrator,2,73351.94117647059,17
Canada,Database administrator,20,64824.0,6
Canada,Database administrator,21,91606.25,4
Canada,Database administrator,22,241414.83333333334,6
Canada,Database administrator,23,641244.0,1
Canada,Database administrator,24,95423.0,1
Canada,Database administrator,25,39314.0,4
Canada,Database administrator,28,89698.0,2
Canada,Database administrator,29,80919.0,1
Canada,Database administrator,3,160036.0588235294,17
Canada,Database administrator,30,66160.33333333333,3
Canada,Database administrator,31,85881.0,2
Canada,Database administrator,33,250000.0,1
Canada,Database administrator,35,128249.0,1
Canada,Database administrator,37,52187.0,2
Canada,Database administrator,39,0.0,1
Canada,Database administrator,4,297768.125,8
Canada,Database administrator,40,45803.0,1
Canada,Database administrator,5,144394.64705882352,17
Canada,Database administrator,6,195050.7142857143,7
Canada,Database administrator,7,66462.55555555556,9
Canada,Database administrator,8,65214.90909090909,11
Canada,Database administrator,9,279676.75,4
Canada,Designer,0.5,27785.333333333332,3
Canada,Designer,1,369848.3333333333,3
Canada,Designer,10,179679.625,8
Canada,Designer,11,62597.666666666664,3
Canada,Designer,12,314767.3333333333,3
Canada,Designer,14,60853.4,5
Canada,Designer,15,233208.33333333334,6
Canada,Designer,16,62216.0,2
Canada,Designer,17,90461.0,2
Canada,Designer,18,208272.8,5
Canada,Designer,19,1000000.0,1
Canada,Designer,2,158867.3076923077,13
Canada,Designer,20,103057.0,5
Canada,Designer,21,91606.0,1
Canada,Designer,22,114352.5,2
Canada,Designer,23,81109.75,4
Canada,Designer,24,78499.5,2
Canada,Designer,25,80155.0,1
Canada,Designer,26,800000.0,1
Canada,Designer,3,177618.6,10
Canada,Designer,30,106874.0,1
Canada,Designer,32,110691.0,1
Canada,Designer,34,68700.0,1
Canada,Designer,35,51527.0,2
Canada,Designer,37,1000000.0,1
Canada,Designer,38,181126.66666666666,3
Canada,Designer,4,136492.4,10
Canada,Designer,5,174301.35714285713,14
Canada,Designer,6,48017.0,4
Canada,Designer,7,189624.6,5
Canada,Designer,8,71996.625,8
Canada,Designer,9,64124.5,2
Canada,DevOps specialist,0.5,49009.0,1
Canada,DevOps specialist,1,53437.0,1
Canada,DevOps specialist,10,72827.0,5
Canada,DevOps specialist,11,90079.0,1
Canada,DevOps specialist,12,93896.0,1
Canada,DevOps specialist,13,113744.0,1
Canada,DevOps specialist,17,114500.0,1
Canada,DevOps specialist,18,101148.5,2
Canada,DevOps specialist,2,64888.0,2
Canada,DevOps specialist,20,114508.0,1
Canada,DevOps specialist,21,103057.0,1
Canada,DevOps specialist,23,114508.0,1
Canada,DevOps specialist,3,64633.333333333336,3
Canada,DevOps specialist,5,68705.0,1
Canada,DevOps specialist,6,69086.5,2
Canada,DevOps specialist,7,95423.5,2
Canada,"Developer, QA or test",0.5,41222.666666666664,3
Canada,"Developer, QA or test",10,61071.0,1
Canada,"Developer, QA or test",15,61071.0,1
Canada,"Developer, QA or test",19,64888.0,1
Canada,"Developer, QA or test",2,153250.75,4
Canada,"Developer, QA or test",22,80155.0,1
Canada,"Developer, QA or test",3,43894.5,2
Canada,"Developer, QA or test",9,103057.0,1
Canada,"Developer, back-end",0.5,133280.6,15
Canada,"Developer, back-end",1,113945.4,35
Canada,"Developer, back-end",10,86810.56862745098,51
Canada,"Developer, back-end",11,139203.4705882353,17
Canada,"Developer, back-end",12,213133.44827586206,29
Canada,"Developer, back-end",13,129438.2,25
Canada,"Developer, back-end",14,89606.2,10
Canada,"Developer, back-end",15,149471.0,25
Canada,"Developer, back-end",16,96857.14285714286,14
Canada,"Developer, back-end",17,89926.8,5
Canada,"Developer, back-end",18,215714.3,20
Canada,"Developer, back-end",19,123820.0,5
Canada,"Developer, back-end",2,115558.51612903226,62
Canada,"Developer, back-end",20,202071.95652173914,23
Canada,"Developer, back-end",21,130729.75,8
Canada,"Developer, back-end",22,178520.7857142857,14
Canada,"Developer, back-end",23,239127.125,8
Canada,"Developer, back-end",24,169778.8,5
Canada,"Developer, back-end",25,165093.6923076923,13
Canada,"Developer, back-end",26,97522.25,4
Canada,"Developer, back-end",27,95423.0,1
Canada,"Developer, back-end",28,105656.2,5
Canada,"Developer, back-end",29,157450.0,1
Canada,"Developer, back-end",3,118472.91666666667,60
Canada,"Developer, back-end",30,94911.0,9
Canada,"Developer, back-end",31,106874.0,2
Canada,"Developer, back-end",33,73285.0,2
Canada,"Developer, back-end",35,394404.3333333333,3
Canada,"Developer, back-end",36,94925.0,1
Canada,"Developer, back-end",39,398870.0,2
Canada,"Developer, back-end",4,127695.30769230769,52
Canada,"Developer, back-end",40,146568.0,1
Canada,"Developer, back-end",5,104128.90196078431,51
Canada,"Developer, back-end",6,114479.5,38
Canada,"Developer, back-end",7,120045.275,40
Canada,"Developer, back-end",8,169053.2857142857,35
Canada,"Developer, back-end",9,220176.76,25
Canada,"Developer, desktop or enterprise applications",0.5,44562.5,4
Canada,"Developer, desktop or enterprise applications",1,234679.6,5
Canada,"Developer, desktop or enterprise applications",10,81377.0,5
Canada,"Developer, desktop or enterprise applications",11,81070.66666666667,3
Canada,"Developer, desktop or enterprise applications",12,78247.0,2
Canada,"Developer, desktop or enterprise applications",13,76339.0,1
Canada,"Developer, desktop or enterprise applications",14,68704.8,5
Canada,"Developer, desktop or enterprise applications",15,61834.0,1
Canada,"Developer, desktop or enterprise applications",17,80155.0,1
Canada,"Developer, desktop or enterprise applications",18,133440.0,1
Canada,"Developer, desktop or enterprise applications",19,116925.33333333333,3
Canada,"Developer, desktop or enterprise applications",2,48606.933333333334,15
Canada,"Developer, desktop or enterprise applications",20,90078.83333333333,6
Canada,"Developer, desktop or enterprise applications",21,57254.0,2
Canada,"Developer, desktop or enterprise applications",23,73288.0,3
Canada,"Developer, desktop or enterprise applications",25,1000000.0,1
Canada,"Developer, desktop or enterprise applications",28,70231.0,1
Canada,"Developer, desktop or enterprise applications",3,59756.25,12
Canada,"Developer, desktop or enterprise applications",30,76339.0,1
Canada,"Developer, desktop or enterprise applications",31,105347.0,1
Canada,"Developer, desktop or enterprise applications",32,87789.0,1
Canada,"Developer, desktop or enterprise applications",34,76339.0,1
Canada,"Developer, desktop or enterprise applications",4,191609.33333333334,3
Canada,"Developer, desktop or enterprise applications",48,64888.0,1
Canada,"Developer, desktop or enterprise applications",5,70122.42857142857,7
Canada,"Developer, desktop or enterprise applications",6,92941.75,4
Canada,"Developer, desktop or enterprise applications",7,82159.25,8
Canada,"Developer, desktop or enterprise applications",8,347596.6666666667,3
Canada,"Developer, desktop or enterprise applications",9,62564.666666666664,3
Canada,"Developer, embedded applications or devices",0.5,14216.0,2
Canada,"Developer, embedded applications or devices",1,52673.5,2
Canada,"Developer, embedded applications or devices",10,409163.0,3
Canada,"Developer, embedded applications or devices",11,81682.0,1
Canada,"Developer, embedded applications or devices",13,68705.0,1
Canada,"Developer, embedded applications or devices",14,167945.0,1
Canada,"Developer, embedded applications or devices",17,75957.0,2
Canada,"Developer, embedded applications or devices",18,83972.0,1
Canada,"Developer, embedded applications or devices",19,57254.0,1
Canada,"Developer, embedded applications or devices",2,56872.333333333336,3
Canada,"Developer, embedded applications or devices",21,190846.0,1
Canada,"Developer, embedded applications or devices",24,137409.0,1
Canada,"Developer, embedded applications or devices",3,122192.0,8
Canada,"Developer, embedded applications or devices",35,1000000.0,1
Canada,"Developer, embedded applications or devices",4,56805.5,6
Canada,"Developer, embedded applications or devices",40,54960.0,1
Canada,"Developer, embedded applications or devices",44,54964.0,1
Canada,"Developer, embedded applications or devices",5,83972.33333333333,3
Canada,"Developer, embedded applications or devices",6,52674.0,1
Canada,"Developer, embedded applications or devices",7,67178.0,2
Canada,"Developer, embedded applications or devices",8,78629.0,1
Canada,"Developer, embedded applications or devices",9,75320.66666666667,3
Canada,"Developer, front-end",0.5,46600.857142857145,7
Canada,"Developer, front-end",1,147330.33333333334,9
Canada,"Developer, front-end",10,61070.166666666664,6
Canada,"Developer, front-end",11,92000.0,1
Canada,"Developer, front-end",12,72522.0,1
Canada,"Developer, front-end",13,259551.0,1
Canada,"Developer, front-end",14,72331.0,2
Canada,"Developer, front-end",15,80155.5,2
Canada,"Developer, front-end",16,80155.5,2
Canada,"Developer, front-end",17,125958.5,2
Canada,"Developer, front-end",18,95423.0,2
Canada,"Developer, front-end",19,67178.0,2
Canada,"Developer, front-end",2,52252.89473684211,19
Canada,"Developer, front-end",20,534352.5,2
Canada,"Developer, front-end",21,98286.0,1
Canada,"Developer, front-end",22,107637.0,1
Canada,"Developer, front-end",24,95423.0,1
Canada,"Developer, front-end",25,109164.0,2
Canada,"Developer, front-end",27,87789.0,1
Canada,"Developer, front-end",29,122142.0,1
Canada,"Developer, front-end",3,93066.29411764706,17
Canada,"Developer, front-end",4,225988.63636363635,11
Canada,"Developer, front-end",5,147829.81818181818,11
Canada,"Developer, front-end",6,123384.875,16
Canada,"Developer, front-end",7,225549.0,6
Canada,"Developer, front-end",8,65905.66666666667,3
Canada,"Developer, front-end",9,83212.0,3
Canada,"Developer, full-stack",0.5,109418.28571428571,14
Canada,"Developer, full-stack",1,179590.2857142857,35
Canada,"Developer, full-stack",10,157227.125,32
Canada,"Developer, full-stack",11,80548.0,7
Canada,"Developer, full-stack",12,237189.85714285713,7
Canada,"Developer, full-stack",13,210435.33333333334,15
Canada,"Developer, full-stack",14,88680.0,6
Canada,"Developer, full-stack",15,207931.46153846153,13
Canada,"Developer, full-stack",16,78008.5,8
Canada,"Developer, full-stack",17,120869.0,3
Canada,"Developer, full-stack",18,272827.0,5
Canada,"Developer, full-stack",19,98985.77777777778,9
Canada,"Developer, full-stack",2,199134.69642857142,56
Canada,"Developer, full-stack",20,161262.33333333334,12
Canada,"Developer, full-stack",21,45803.0,1
Canada,"Developer, full-stack",24,98094.5,2
Canada,"Developer, full-stack",25,85754.33333333333,3
Canada,"Developer, full-stack",26,92369.66666666667,3
Canada,"Developer, full-stack",27,91606.0,1
Canada,"Developer, full-stack",3,52940.14705882353,34
Canada,"Developer, full-stack",30,576338.5,2
Canada,"Developer, full-stack",33,142753.0,1
Canada,"Developer, full-stack",37,114508.0,1
Canada,"Developer, full-stack",4,129934.75609756098,41
Canada,"Developer, full-stack",5,132642.7380952381,42
Canada,"Developer, full-stack",6,115005.81818181818,22
Canada,"Developer, full-stack",7,69132.1,20
Canada,"Developer, full-stack",8,67171.42105263157,19
Canada,"Developer, full-stack",9,240206.0,6
Canada,"Developer, game or graphics",0.5,38169.0,1
Canada,"Developer, game or graphics",10,115.0,1
Canada,"Developer, game or graphics",11,103057.0,1
Canada,"Developer, game or graphics",14,1000000.0,1
Canada,"Developer, game or graphics",15,91606.0,1
Canada,"Developer, game or graphics",17,103057.0,1
Canada,"Developer, game or graphics",18,76339.0,1
Canada,"Developer, game or graphics",19,114508.0,1
Canada,"Developer, game or graphics",2,48093.0,1
Canada,"Developer, game or graphics",20,83972.0,1
Canada,"Developer, game or graphics",3,61071.0,1
Canada,"Developer, game or graphics",30,171762.0,1
Canada,"Developer, game or graphics",5,86644.5,2
Canada,"Developer, game or graphics",6,62368.8,5
Canada,"Developer, game or graphics",7,45803.0,1
Canada,"Developer, game or graphics",9,76339.0,1
Canada,"Developer, mobile",0.5,49620.0,1
Canada,"Developer, mobile",10,312883.25,4
Canada,"Developer, mobile",11,617540.0,2
Canada,"Developer, mobile",12,83972.0,1
Canada,"Developer, mobile",13,110691.0,1
Canada,"Developer, mobile",14,562979.5,2
Canada,"Developer, mobile",17,127485.0,1
Canada,"Developer, mobile",19,84736.0,1
Canada,"Developer, mobile",2,108014.5,4
Canada,"Developer, mobile",20,106874.0,1
Canada,"Developer, mobile",21,80202.0,1
Canada,"Developer, mobile",3,138551.76923076922,13
Canada,"Developer, mobile",30,95423.0,1
Canada,"Developer, mobile",33,150000.0,1
Canada,"Developer, mobile",4,87025.8,5
Canada,"Developer, mobile",5,63361.0,3
Canada,"Developer, mobile",6,73281.75,4
Canada,"Developer, mobile",7,257906.25,4
Canada,"Developer, mobile",8,258933.4,5
Canada,"Developer, mobile",9,129775.0,1
Canada,Educator,12,58781.0,1
Canada,Educator,4,1560000.0,1
Canada,"Engineer, data",0.5,66033.0,1
Canada,"Engineer, data",1,73666.5,2
Canada,"Engineer, data",12,62598.0,1
Canada,"Engineer, data",3,70485.33333333333,3
Canada,"Engineer, data",5,91606.0,1
Canada,"Engineer, data",7,99240.0,1
Canada,"Engineer, data",8,68705.0,1
Canada,"Engineer, site reliability",10,102294.0,1
Canada,"Engineer, site reliability",15,114508.0,1
Canada,"Engineer, site reliability",3,122142.0,1
Canada,"Engineer, site reliability",5,84002.0,1
Canada,Engineering manager,15,87789.0,1
Canada,Engineering manager,16,141990.0,1
Canada,Engineering manager,18,148860.0,2
Canada,Engineering manager,20,187029.0,1
Canada,Engineering manager,4,76339.0,1
Canada,Engineering manager,5,66414.0,1
Canada,Engineering manager,7,76339.0,1
Canada,Engineering manager,8,94660.0,1
Canada,Product manager,10,76339.0,1
Canada,Product manager,12,85499.0,1
Canada,Product manager,18,83972.0,1
Canada,Product manager,20,93896.0,1
Canada,Scientist,0.5,56750.0,1
Canada,Scientist,2,54964.0,1
Canada,Scientist,3,68705.0,1
Canada,Scientist,4,61071.0,1
Canada,Senior executive/VP,11,137409.0,1
Canada,Senior executive/VP,2,1000000.0,1
Canada,Senior executive/VP,30,458031.0,1
Canada,Senior executive/VP,6,83972.0,1
Canada,Student,0.5,1600.0,1
Canada,Student,3,22900.0,1
Canada,System administrator,1,68705.0,1
Canada,System administrator,12,68705.0,1
Canada,System administrator,2,65651.0,1
Canada,System administrator,20,22902.0,1
Chad,Database administrator,3,6288.0,1
Chile,Academic researcher,0.5,5508.0,1
Chile,Academic researcher,1,9636.0,1
Chile,Academic researcher,10,63083.5,2
Chile,Academic researcher,12,91752.0,1
Chile,Academic researcher,15,71574.0,2
Chile,Academic researcher,2,27528.0,2
Chile,Academic researcher,22,66060.0,1
Chile,Academic researcher,24,73404.0,1
Chile,Academic researcher,3,16512.0,1
Chile,Academic researcher,5,3672.0,1
Chile,Academic researcher,6,278022.0,2
Chile,Academic researcher,8,55056.0,1
Chile,Academic researcher,9,55056.0,1
Chile,Data or business analyst,0.5,8262.0,2
Chile,Data or business analyst,1,16516.0,3
Chile,Data or business analyst,13,126630.0,2
Chile,Data or business analyst,15,55056.0,1
Chile,Data or business analyst,17,38544.0,1
Chile,Data or business analyst,2,22020.0,2
Chile,Data or business analyst,20,64236.0,1
Chile,Data or business analyst,23,46116.0,1
Chile,Data or business analyst,3,28446.0,2
Chile,Data or business analyst,4,42204.0,1
Chile,Data or business analyst,5,16512.0,1
Chile,Data or business analyst,7,36708.0,1
Chile,Data or business analyst,8,30276.0,1
Chile,Data scientist or machine learning specialist,0.5,45876.0,1
Chile,Data scientist or machine learning specialist,2,27528.0,1
Chile,Database administrator,1,11928.0,1
Chile,Database administrator,10,18348.0,1
Chile,Database administrator,2,23856.0,1
Chile,Database administrator,24,151236.0,1
Chile,Database administrator,3,18810.0,2
Chile,Database administrator,4,18612.0,5
Chile,Database administrator,5,48636.0,2
Chile,Database administrator,6,20538.0,4
Chile,Database administrator,8,22938.0,2
Chile,Designer,2,37440.0,1
Chile,Designer,29,73404.0,1
Chile,Designer,3,25692.0,1
Chile,Designer,9,4584.0,1
Chile,DevOps specialist,14,55056.0,1
Chile,DevOps specialist,2,34872.0,1
Chile,"Developer, back-end",0.5,22020.0,1
Chile,"Developer, back-end",1,20371.2,5
Chile,"Developer, back-end",10,30738.0,2
Chile,"Developer, back-end",11,50400.0,1
Chile,"Developer, back-end",12,40385.5,4
Chile,"Developer, back-end",13,39453.5,2
Chile,"Developer, back-end",19,17256.0,1
Chile,"Developer, back-end",2,20418.0,4
Chile,"Developer, back-end",24,5508.0,1
Chile,"Developer, back-end",25,33948.0,1
Chile,"Developer, back-end",27,55056.0,1
Chile,"Developer, back-end",3,19323.0,4
Chile,"Developer, back-end",4,28708.6,5
Chile,"Developer, back-end",5,33811.25,4
Chile,"Developer, back-end",6,27100.0,3
Chile,"Developer, back-end",7,30216.0,3
Chile,"Developer, back-end",8,36420.0,2
Chile,"Developer, back-end",9,40374.0,2
Chile,"Developer, desktop or enterprise applications",0.5,36708.0,1
Chile,"Developer, desktop or enterprise applications",1,68800.0,1
Chile,"Developer, desktop or enterprise applications",11,52296.0,1
Chile,"Developer, desktop or enterprise applications",7,55056.0,1
Chile,"Developer, embedded applications or devices",6,21468.0,1
Chile,"Developer, front-end",0.5,8256.0,1
Chile,"Developer, front-end",2,42820.0,1
Chile,"Developer, front-end",3,25692.0,2
Chile,"Developer, full-stack",10,32118.0,2
Chile,"Developer, full-stack",11,20184.0,1
Chile,"Developer, full-stack",2,18348.0,1
Chile,"Developer, full-stack",3,21408.0,3
Chile,"Developer, full-stack",4,45876.0,1
Chile,"Developer, full-stack",5,22032.0,5
Chile,"Developer, full-stack",6,21846.0,2
Chile,"Developer, full-stack",8,21708.0,1
Chile,"Developer, game or graphics",9,18000.0,1
Chile,"Developer, mobile",19,88948.0,2
Chile,"Developer, mobile",4,348672.0,1
Chile,"Engineer, data",1,91752.0,1
Chile,Senior executive/VP,10,57348.0,1
Chile,Senior executive/VP,7,29364.0,1
China,Academic researcher,1,8892.0,1
China,Academic researcher,10,53376.0,1
China,Academic researcher,2,14448.0,2
China,Academic researcher,3,23932.0,3
China,Academic researcher,4,8892.0,1
China,Academic researcher,5,8892.0,1
China,Academic researcher,8,26688.0,1
China,Data or business analyst,10,27282.0,2
China,Data or business analyst,16,10.0,1
China,Data or business analyst,2,26688.0,1
China,Data or business analyst,3,155676.0,2
China,Data or business analyst,5,30240.0,1
China,Data or business analyst,6,26688.0,2
China,Data or business analyst,9,30240.0,1
China,Data scientist or machine learning specialist,0.5,20016.0,2
China,Data scientist or machine learning specialist,2,26244.0,2
China,Data scientist or machine learning specialist,3,74130.0,1
China,Data scientist or machine learning specialist,4,133434.0,1
China,Data scientist or machine learning specialist,5,44623.5,2
China,Database administrator,1,6228.0,1
China,Database administrator,13,59304.0,1
China,Database administrator,2,18321.6,5
China,Database administrator,4,63344.0,2
China,Database administrator,5,35538.666666666664,3
China,Database administrator,6,38548.0,1
China,Database administrator,8,109716.0,3
China,Designer,1,17796.0,1
China,Designer,12,56046.0,2
China,Designer,15,747228.0,1
China,Designer,18,35580.0,1
China,Designer,2,13936.5,4
China,Designer,3,25500.0,3
China,Designer,4,24909.0,4
China,Designer,5,42501.333333333336,3
China,Designer,6,10140.0,1
China,Designer,8,44484.0,1
China,Designer,9,8896.0,1
China,DevOps specialist,13,103782.0,1
China,DevOps specialist,2,23124.0,1
China,DevOps specialist,5,59304.0,1
China,"Developer, back-end",0.5,16902.6,5
China,"Developer, back-end",1,20125.454545454544,11
China,"Developer, back-end",10,229269.6,5
China,"Developer, back-end",11,43908.0,1
China,"Developer, back-end",13,467019.0,2
China,"Developer, back-end",14,96369.0,1
China,"Developer, back-end",15,87108.0,3
China,"Developer, back-end",16,96369.0,1
China,"Developer, back-end",2,19704.2,10
China,"Developer, back-end",20,44183.5,2
China,"Developer, back-end",21,35580.0,1
China,"Developer, back-end",23,15120.0,1
China,"Developer, back-end",3,51562.45,20
China,"Developer, back-end",4,125339.7,10
China,"Developer, back-end",5,112714.25,8
China,"Developer, back-end",6,94589.8,5
China,"Developer, back-end",7,44906.0,3
China,"Developer, back-end",8,50146.333333333336,3
China,"Developer, back-end",9,53942.0,3
China,"Developer, desktop or enterprise applications",10,41883.5,2
China,"Developer, desktop or enterprise applications",2,8523.0,2
China,"Developer, desktop or enterprise applications",3,12454.0,1
China,"Developer, desktop or enterprise applications",4,20460.0,2
China,"Developer, desktop or enterprise applications",6,32028.0,1
China,"Developer, desktop or enterprise applications",7,35582.0,1
China,"Developer, embedded applications or devices",10,34692.0,1
China,"Developer, embedded applications or devices",4,20460.0,2
China,"Developer, embedded applications or devices",9,66717.0,1
China,"Developer, front-end",0.5,9786.0,2
China,"Developer, front-end",1,13798.75,4
China,"Developer, front-end",2,28635.285714285714,7
China,"Developer, front-end",3,21719.0,4
China,"Developer, front-end",4,27276.0,3
China,"Developer, front-end",5,48924.0,2
China,"Developer, front-end",6,2520.0,1
China,"Developer, full-stack",0.5,182802.0,2
China,"Developer, full-stack",10,56040.0,2
China,"Developer, full-stack",13,53376.0,1
China,"Developer, full-stack",17,88956.0,1
China,"Developer, full-stack",19,59304.0,1
China,"Developer, full-stack",2,26684.0,3
China,"Developer, full-stack",22,15120.0,1
China,"Developer, full-stack",3,22832.0,6
China,"Developer, full-stack",4,40000.0,1
China,"Developer, full-stack",5,49915.333333333336,3
China,"Developer, full-stack",6,35586.0,2
China,"Developer, full-stack",8,16008.0,1
China,"Developer, game or graphics",10,44484.0,1
China,"Developer, game or graphics",5,83470.0,1
China,"Developer, game or graphics",7,25188.0,1
China,"Developer, mobile",0.5,8892.0,1
China,"Developer, mobile",18,44478.0,1
China,"Developer, mobile",26,711648.0,1
China,"Developer, mobile",3,24908.0,3
China,"Developer, mobile",4,37356.0,1
China,"Developer, mobile",6,35580.0,1
China,"Engineer, data",1,26687.0,1
China,"Engineer, site reliability",0.5,53376.0,1
China,Product manager,2,23124.0,1
China,Scientist,3,13344.0,1
China,System administrator,7,38548.0,1
Colombia,Academic researcher,1,9320.0,3
Colombia,Academic researcher,10,22326.0,2
Colombia,Academic researcher,12,31068.0,1
Colombia,Academic researcher,15,47150.0,1
Colombia,Academic researcher,18,169900.0,1
Colombia,Academic researcher,2,10092.0,2
Colombia,Academic researcher,3,12618.0,2
Colombia,Academic researcher,4,7896.0,3
Colombia,Academic researcher,5,13590.0,2
Colombia,Academic researcher,6,13980.0,3
Colombia,Academic researcher,7,13626.0,2
Colombia,Academic researcher,8,27184.0,3
Colombia,Data or business analyst,1,9318.0,2
Colombia,Data or business analyst,10,53394.0,2
Colombia,Data or business analyst,11,21144.0,2
Colombia,Data or business analyst,15,38832.0,1
Colombia,Data or business analyst,2,6210.0,2
Colombia,Data or business analyst,20,13596.0,1
Colombia,Data or business analyst,4,11912.0,3
Colombia,Data scientist or machine learning specialist,10,60000.0,1
Colombia,Data scientist or machine learning specialist,13,0.0,1
Colombia,Data scientist or machine learning specialist,2,15534.0,2
Colombia,Data scientist or machine learning specialist,9,23304.0,1
Colombia,Database administrator,0.5,2718.0,2
Colombia,Database administrator,11,19026.0,2
Colombia,Database administrator,13,36888.0,1
Colombia,Database administrator,15,34956.0,1
Colombia,Database administrator,20,23304.0,1
Colombia,Database administrator,3,10488.0,2
Colombia,Database administrator,4,10674.0,2
Colombia,Database administrator,6,46278.5,2
Colombia,Database administrator,8,10482.0,2
Colombia,Database administrator,9,10872.0,1
Colombia,Designer,1,5436.0,3
Colombia,Designer,10,32232.0,1
Colombia,Designer,17,93204.0,1
Colombia,Designer,2,6210.0,2
Colombia,Designer,3,16506.0,2
Colombia,Designer,6,19416.0,1
Colombia,DevOps specialist,4,25248.0,1
Colombia,"Developer, back-end",0.5,7764.0,1
Colombia,"Developer, back-end",1,11584.0,6
Colombia,"Developer, back-end",10,23084.0,3
Colombia,"Developer, back-end",13,8928.0,1
Colombia,"Developer, back-end",14,38832.0,1
Colombia,"Developer, back-end",15,148720.0,2
Colombia,"Developer, back-end",17,23304.0,1
Colombia,"Developer, back-end",2,24196.0,13
Colombia,"Developer, back-end",20,58835.0,2
Colombia,"Developer, back-end",21,7764.0,1
Colombia,"Developer, back-end",25,19416.0,1
Colombia,"Developer, back-end",3,9074.0,8
Colombia,"Developer, back-end",4,18967.25,8
Colombia,"Developer, back-end",5,17137.285714285714,7
Colombia,"Developer, back-end",6,31437.166666666668,6
Colombia,"Developer, back-end",7,86406.0,4
Colombia,"Developer, back-end",8,22261.0,6
Colombia,"Developer, back-end",9,38000.0,1
Colombia,"Developer, desktop or enterprise applications",15,27024.0,1
Colombia,"Developer, desktop or enterprise applications",19,25248.0,1
Colombia,"Developer, desktop or enterprise applications",2,7380.0,1
Colombia,"Developer, desktop or enterprise applications",3,21359.0,1
Colombia,"Developer, desktop or enterprise applications",6,4860.0,1
Colombia,"Developer, desktop or enterprise applications",8,13800.0,1
Colombia,"Developer, embedded applications or devices",5,21360.0,1
Colombia,"Developer, front-end",0.5,11154.0,2
Colombia,"Developer, front-end",1,5040.0,1
Colombia,"Developer, front-end",10,34.0,1
Colombia,"Developer, front-end",15,37860.0,1
Colombia,"Developer, front-end",2,19416.0,1
Colombia,"Developer, front-end",22,3888.0,1
Colombia,"Developer, front-end",25,22524.0,1
Colombia,"Developer, front-end",3,16349.2,5
Colombia,"Developer, front-end",4,29287.0,2
Colombia,"Developer, front-end",5,15528.0,1
Colombia,"Developer, front-end",6,77664.0,1
Colombia,"Developer, front-end",9,19416.0,1
Colombia,"Developer, full-stack",0.5,94854.0,2
Colombia,"Developer, full-stack",1,9820.0,3
Colombia,"Developer, full-stack",10,32478.0,2
Colombia,"Developer, full-stack",11,32232.0,1
Colombia,"Developer, full-stack",13,38220.0,1
Colombia,"Developer, full-stack",15,14760.0,1
Colombia,"Developer, full-stack",2,8258.0,3
Colombia,"Developer, full-stack",3,8672.0,3
Colombia,"Developer, full-stack",4,51800.0,1
Colombia,"Developer, full-stack",5,20023.2,5
Colombia,"Developer, full-stack",6,17756.0,3
Colombia,"Developer, full-stack",7,32104.0,3
Colombia,"Developer, full-stack",8,49468.666666666664,3
Colombia,"Developer, full-stack",9,17472.0,1
Colombia,"Developer, game or graphics",3,4050.0,1
Colombia,"Developer, mobile",13,52428.0,1
Colombia,"Developer, mobile",4,28158.0,2
Colombia,"Developer, mobile",5,27184.0,1
Colombia,"Developer, mobile",6,41244.0,1
Colombia,"Developer, mobile",8,31068.0,1
Colombia,Engineering manager,0.5,3204.0,1
Colombia,Senior executive/VP,6,17472.0,1
"Congo, Republic of the...",Data or business analyst,5,25356.0,1
"Congo, Republic of the...",Database administrator,4,7200.0,1
"Congo, Republic of the...",Database administrator,5,18000.0,1
Costa Rica,Academic researcher,2,17724.0,1
Costa Rica,Academic researcher,3,27000.0,1
Costa Rica,Academic researcher,4,17724.0,1
Costa Rica,Academic researcher,6,17850.0,2
Costa Rica,Data or business analyst,13,120000.0,1
Costa Rica,Data or business analyst,6,60000.0,1
Costa Rica,Data or business analyst,9,54000.0,1
Costa Rica,Data scientist or machine learning specialist,8,100000.0,1
Costa Rica,Database administrator,20,29544.0,1
Costa Rica,Database administrator,5,11820.0,1
Costa Rica,Database administrator,6,19200.0,1
Costa Rica,Database administrator,7,15756.0,1
Costa Rica,"Developer, QA or test",10,49236.0,1
Costa Rica,"Developer, back-end",1,5904.0,1
Costa Rica,"Developer, back-end",11,58500.0,1
Costa Rica,"Developer, back-end",12,48444.0,3
Costa Rica,"Developer, back-end",13,2160.0,1
Costa Rica,"Developer, back-end",15,61600.0,3
Costa Rica,"Developer, back-end",19,144000.0,1
Costa Rica,"Developer, back-end",2,15264.0,2
Costa Rica,"Developer, back-end",23,49200.0,1
Costa Rica,"Developer, back-end",3,42000.0,1
Costa Rica,"Developer, back-end",4,46592.0,2
Costa Rica,"Developer, back-end",7,57120.0,1
Costa Rica,"Developer, back-end",8,29544.0,1
Costa Rica,"Developer, back-end",9,53184.0,1
Costa Rica,"Developer, desktop or enterprise applications",1,14580.0,1
